Geneid	DA1	DA1c	DA2	DA2c	DA3	DA3c	DB1	DB1c	DB2	DB2c	DB3	DB3c	DD1	DD1c	DD2	DD2c	DD3	DD3c
EIF4HP2	0	11	0	8	3	3	3	13	0	13	0	6	0	7	0	14	0	24
MORC2-AS1	0	16	3	23	0	11	1	25	6	28	0	19	0	29	0	33	0	20
MORC2	50	617	39	586	38	479	40	2009	57	1386	23	1353	27	1131	28	1742	52	1534
TUG1	216	1564	224	1497	161	1571	161	6328	195	6561	181	2577	197	1535	136	3088	230	1054
ENSG00000276664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278920	3	15	3	9	4	6	5	9	7	4	4	7	4	6	4	3	0	7
RN7SL633P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMTN	73	1194	41	1096	40	907	37	1285	36	746	25	1153	34	1219	21	2032	52	2392
ENSG00000273387	0	2	0	2	0	1	0	6	0	4	0	9	0	2	0	5	0	4
SELENOM	4859	614	3443	530	3828	597	3157	3498	2687	1801	3082	1106	2955	1123	2757	1360	3282	1345
ENSG00000235573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
INPP5J	48	497	47	330	51	295	29	850	30	486	33	531	25	618	31	910	35	988
PLA2G3	0	12	0	16	0	0	0	14	0	1	0	1	0	2	0	9	1	3
ENSG00000214125	2	0	0	1	0	0	2	1	0	3	0	1	0	0	2	0	0	0
MIR3928	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
RNF185	158	406	112	397	120	342	88	1699	99	1465	69	792	80	580	74	698	81	369
RNF185-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIMK2	370	722	197	744	184	675	117	2371	147	1692	166	1327	144	1265	158	2230	192	2379
RNU6-1128P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PIK3IP1	8	116	2	102	23	126	5	456	3	344	9	175	17	258	5	438	12	468
PIK3IP1-DT	2	19	3	11	0	10	0	22	3	18	1	4	1	9	0	14	0	17
RNA5SP496	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PATZ1	168	572	119	430	96	503	96	860	109	622	109	423	70	377	75	525	106	432
LINC01521	34	112	13	83	14	63	8	142	4	86	17	136	17	73	4	114	5	123
RNU6-338P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRG1	3130	1041	2388	852	2129	981	1916	10250	1841	6809	1566	2620	2076	768	1487	768	2039	674
EIF4ENIF1	119	417	165	321	97	361	113	1020	96	786	103	531	101	582	86	741	113	680
ENSG00000240591	24	23	21	18	21	26	26	64	24	75	13	36	15	40	12	33	17	25
RNU6-28P	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0
SFI1	46	1332	24	1003	22	1023	12	2492	20	1543	23	1648	20	1554	26	2672	25	2931
ENSG00000287817	33	22	21	21	24	12	20	123	26	77	29	30	31	16	18	12	33	10
H2AZP6	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000229169	0	0	0	0	0	0	0	13	0	4	0	3	0	0	0	0	0	0
ENSG00000214093	0	4	4	9	1	7	1	15	1	19	1	9	2	4	5	13	0	7
PISD	592	823	425	727	477	779	331	3863	311	2493	411	2003	327	1808	275	3215	338	2392
MIR7109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRR14L	124	1945	128	1917	93	1922	83	6240	79	5203	64	3778	96	3168	54	4735	112	3670
DEPDC5	56	326	32	280	40	251	18	970	30	738	21	524	29	598	19	1025	18	1407
ENSG00000285404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL20P	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0
ENSG00000236132	0	0	0	1	0	1	0	2	0	4	0	3	0	1	0	1	0	1
RNU6-201P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227813	0	0	0	0	1	0	0	2	2	1	0	0	1	1	1	0	2	0
YWHAH-AS1	16	14	6	15	14	17	7	24	8	21	11	7	6	15	9	20	10	6
YWHAH	1246	414	965	276	908	258	912	1789	842	1171	801	535	984	362	798	473	1260	276
ENSG00000227519	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0
LINC02558	10	6	5	0	1	3	2	14	2	11	3	5	6	3	4	4	0	4
RN7SL305P	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232346	328	17	240	24	227	27	182	163	181	67	172	32	177	20	167	12	284	9
SLC5A1	0	1	0	3	2	3	1	12	0	11	0	11	2	8	0	9	0	9
AP1B1P1	0	8	1	0	0	1	0	3	0	3	0	1	0	0	0	0	0	0
ENSG00000237439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP1B1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239674	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0
C22orf42	5	0	2	0	6	0	0	1	0	2	6	4	4	0	0	0	4	0
ENSG00000230120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFPL2	1	6	3	12	11	11	15	62	7	48	2	21	2	16	4	27	5	16
IGLCOR22-1	0	0	2	0	0	2	0	3	5	14	0	4	3	1	5	0	5	2
SLC5A4-AS1	18	166	30	136	23	115	10	350	14	246	8	261	15	185	10	292	20	247
SLC5A4	0	5	0	8	0	3	0	20	0	9	0	9	0	6	0	7	0	7
CPSF1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273325	2	13	2	6	1	8	1	47	0	28	0	14	0	5	1	13	0	18
ENSG00000234626	0	0	0	0	0	0	0	1	0	1	8	1	0	0	0	0	0	3
RFPL3	3	0	1	0	0	0	2	1	1	0	0	2	0	0	0	0	1	0
IGLCOR22-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFPL3S	36	20	57	19	12	13	20	94	24	79	9	43	13	26	13	62	16	41
ENSG00000274617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230736	0	19	0	16	0	17	0	31	0	23	2	22	0	11	0	16	3	18
IGLVIVOR22-2	0	0	0	2	0	1	0	6	0	3	0	4	0	0	0	7	0	4
ENSG00000241954	2	0	0	7	0	0	1	11	8	3	0	5	0	0	0	3	10	1
ENSG00000232218	0	10	0	8	0	4	0	8	0	10	0	7	0	10	0	2	0	2
RTCB	324	1083	212	915	236	1080	189	8454	238	6212	182	2208	230	1625	169	3263	246	806
BPIFC	0	10	0	0	1	0	2	1	0	3	0	3	0	0	0	2	0	11
FBXO7	2836	2097	2124	1680	1894	1767	1826	8764	1784	6134	1565	3498	2001	3040	1263	4373	1427	1685
SYN3	85	145	93	123	93	110	51	384	40	209	53	215	39	163	47	213	28	110
SYN3-AS1	0	0	0	0	1	0	0	0	0	0	1	0	4	0	1	0	0	0
RNA5SP497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229673	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TIMP3	401	313	306	347	288	346	217	992	232	856	259	354	241	361	224	724	323	252
ENSG00000228194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LINC01640	4	0	0	1	0	1	0	3	5	1	0	0	1	0	1	1	1	0
ENSG00000228622	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
ENSG00000233632	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LARGE1	61	164	53	166	51	156	30	646	43	543	26	338	26	249	27	384	14	440
ENSG00000232073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230741	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1
MIR4764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA50B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281295	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LARGE-IT1	0	1	0	0	0	2	0	5	0	0	0	3	0	0	0	0	0	2
LARGE-AS1	0	3	0	1	0	4	0	4	0	7	0	1	0	6	0	1	0	4
LARGE1-AS1	5	2	5	0	7	0	9	4	0	0	1	1	3	1	3	1	0	2
LINC01643	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224404	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1
ENSG00000235485	0	2	0	0	0	2	0	1	0	2	0	0	0	0	0	2	0	0
ENSG00000280356	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000234891	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000237316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02885	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ISX	0	0	4	0	0	3	0	3	1	6	0	8	6	5	0	6	5	4
LINC01399	21	4	19	4	26	5	12	19	5	11	5	7	14	18	9	13	19	5
ENSG00000273068	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238153	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0
RNU7-167P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGXB4	6629	723	5405	584	6158	685	4476	3089	4008	2415	4171	785	4585	785	3393	1229	3810	790
ENSG00000273176	3	3	2	1	0	2	0	7	1	12	1	0	0	7	2	2	2	1
TOM1	137	707	68	569	96	549	60	1604	58	877	72	909	68	1022	51	1509	55	1916
MIR3909	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0
MIR6069	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000282602	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0
ENSG00000282041	0	1	0	2	0	0	0	0	0	1	4	0	1	0	0	0	0	1
HMOX1	625	728	386	557	370	637	346	1830	291	964	223	780	268	743	254	872	322	977
MCM5	261	2818	117	2304	172	2239	155	9605	144	6050	209	5238	174	4465	133	7702	170	7507
ENSG00000233388	3	1	1	5	0	0	1	4	1	1	0	0	0	3	3	0	1	2
ENSG00000273044	1	0	0	5	0	0	0	2	0	4	0	2	0	0	0	1	0	0
RASD2	47	107	33	104	26	88	29	207	56	129	20	164	43	117	11	128	20	167
ENSG00000288777	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
MB	10	3	2	1	4	1	0	12	7	7	9	1	4	3	0	13	16	12
ENSG00000268818	0	0	2	0	5	0	1	4	0	0	0	1	0	0	1	1	13	1
APOL6	24	143	25	91	31	92	37	171	17	173	21	46	17	143	17	253	30	157
ENSG00000228587	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MRPS16P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOL5	0	0	0	5	0	0	0	1	3	0	0	0	3	0	0	1	0	1
RBFOX2	694	1281	497	1213	369	1093	415	4157	345	3687	300	1957	323	1775	283	3027	429	1421
NDUFA9P1	6	3	0	2	2	6	5	24	0	12	2	2	1	5	3	4	2	2
ENSG00000279652	0	7	2	19	0	10	0	30	0	24	2	18	0	15	0	30	13	15
ENSG00000279927	6	0	0	2	0	0	0	7	0	4	1	1	8	0	1	3	15	2
ENSG00000279217	3	7	0	5	0	4	0	4	2	2	0	3	3	7	1	0	0	1
ENSG00000279714	2	1	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0
ENSG00000279805	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
APOL3	11	6	9	10	13	2	8	31	9	34	12	5	12	18	10	49	25	23
MTCO1P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTCO2P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTATP6P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTCO3P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTCYBP34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND1P10	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
APOL4	1	12	5	11	3	5	5	30	1	31	0	2	0	15	1	23	7	2
ENSG00000288778	3	0	5	0	2	2	0	3	7	6	1	0	5	0	1	1	6	1
APOL2	72	293	48	264	50	244	44	1145	48	1010	41	446	29	923	34	1280	56	913
APOL1	18	15	6	22	8	32	5	52	10	32	14	24	5	38	14	53	24	39
MYH9	410	7198	252	5934	239	4826	178	10501	195	5975	176	9286	228	8546	215	12113	256	13118
MIR6819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287269	0	0	1	3	0	3	0	1	1	7	0	3	0	4	0	14	0	4
ENSG00000223695	14	2	25	2	18	0	10	25	14	23	3	4	14	4	14	11	19	5
RPS15AP38	17	1	8	1	3	4	3	27	2	6	8	4	3	0	7	4	11	0
ENSG00000228719	43	12	13	2	31	1	28	9	18	3	26	1	12	5	30	0	36	4
TXN2	2220	1288	1710	1274	1703	1377	1406	6217	1361	4432	1230	1779	1508	1902	943	3060	1438	1605
FOXRED2	253	2992	185	2191	190	2321	184	4793	156	2924	193	3994	200	3226	153	4305	262	4989
EIF3D	1028	2465	836	2091	787	2387	590	21496	614	14978	664	5788	811	3772	513	6511	767	1842
ENSG00000188078	0	1	0	1	0	0	0	2	1	0	1	2	0	2	0	1	0	0
ENSG00000229971	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CACNG2	0	0	0	1	0	0	1	1	5	1	0	0	2	0	2	0	0	0
ENSG00000261675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234688	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000287773	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	2
IFT27	685	681	434	552	473	587	444	2028	387	1356	359	1014	435	841	315	1263	353	1368
ENSG00000286485	4	19	14	28	7	22	5	69	0	43	6	44	3	18	1	26	0	25
PVALB	45	2	22	6	37	9	29	38	24	24	15	11	21	3	16	4	29	8
ENSG00000234979	2	0	2	0	0	2	0	0	1	1	0	0	0	1	0	1	2	1
NCF4-AS1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCF4	3	9	5	4	3	5	0	0	3	7	0	5	5	2	1	2	2	3
CSF2RB	4	20	6	8	10	22	4	36	7	35	1	17	0	13	0	30	4	68
CSF2RBP1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
LL22NC01-81G9.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TEX33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
TST	649	265	464	157	371	204	408	871	326	405	389	568	331	261	213	291	396	174
MPST	2716	1491	2091	1164	2185	1084	2102	2622	1655	1411	1709	1406	1829	1181	1442	1345	1578	1404
ENSG00000287236	1	3	7	1	0	5	0	15	1	0	0	7	3	6	0	4	0	0
KCTD17	40	215	57	165	39	187	61	220	42	102	71	177	37	146	34	242	37	186
RN7SKP214	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TMPRSS6	4	31	0	27	7	10	0	38	0	28	1	25	0	38	0	44	0	56
ENSG00000231467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL2RB	26	89	21	41	20	42	11	124	21	64	33	88	33	72	16	110	25	94
ENSG00000235237	2	2	0	0	0	0	0	4	0	0	0	6	0	0	0	5	1	5
C1QTNF6	30	183	17	233	29	198	16	537	27	414	20	380	13	342	9	387	20	443
SSTR3	1	13	1	7	1	17	4	19	0	9	4	6	1	11	3	8	5	11
ENSG00000226233	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RAC2	376	81	269	62	219	62	168	326	202	162	203	212	188	86	148	147	117	128
CYTH4	4	9	5	6	4	9	0	12	2	13	3	6	1	6	2	13	5	21
ELFN2	16	118	4	55	3	80	8	146	1	53	3	157	3	84	11	80	18	101
ENSG00000237862	0	0	0	0	0	1	0	3	0	4	0	3	0	0	0	1	0	0
ENSG00000272694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFNG	33	44	13	51	10	33	26	285	11	182	35	147	14	93	36	144	15	140
CARD10	37	317	19	228	18	247	12	515	10	273	15	280	15	397	11	633	13	585
ENSG00000225867	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
CDC42EP1	114	2177	75	1032	104	1124	102	1131	74	351	108	1477	81	1234	74	1325	85	914
LGALS2	16	1	10	0	19	2	22	11	10	8	10	5	14	0	7	1	17	0
GGA1	174	1416	143	1050	78	1155	103	2546	93	1372	87	1719	86	1569	43	2454	62	2369
SH3BP1	31	82	20	54	25	59	24	58	26	30	38	41	31	38	24	54	34	44
ENSG00000285304	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
PDXP-DT	2	7	1	14	0	2	2	10	0	3	1	7	1	2	0	5	4	5
PDXP	12	25	5	16	4	25	0	35	2	21	5	13	5	13	1	24	1	28
RN7SL385P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LGALS1	353	57	180	47	237	67	294	501	231	306	210	97	259	49	218	70	266	36
NOL12	398	209	232	176	260	194	179	803	219	523	214	314	193	459	160	659	234	484
ENSG00000100101	5	0	1	1	8	0	0	6	0	1	2	0	0	2	1	1	0	0
TRIOBP	134	478	72	392	108	377	95	714	96	363	88	499	78	413	84	604	147	653
H1-0	432	3942	302	3707	412	3380	349	22096	363	13050	293	9806	313	5508	304	8244	441	4996
GCAT	717	963	638	563	536	701	646	2408	474	1332	566	1008	511	800	367	1157	414	1147
GALR3	4	6	1	1	1	0	1	4	0	3	0	1	0	3	0	4	2	3
ANKRD54	579	940	493	684	393	616	466	1843	388	1233	328	765	396	762	283	1240	368	1005
MIR658	0	3	0	3	0	1	0	0	0	0	0	0	0	4	0	2	2	3
MIR659	3	3	2	4	0	1	0	2	3	0	0	1	0	4	0	2	0	1
EIF3L	659	1301	515	1003	375	1151	343	13560	390	9636	277	4712	385	6078	178	9817	350	2038
ENSG00000279738	10	148	6	140	7	156	4	180	7	132	3	102	13	116	4	157	5	106
RNU6-900P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICALL1	118	1562	60	1273	68	1158	47	1854	57	1101	63	1199	84	1414	41	1815	78	1804
ENSG00000278948	25	28	5	15	3	29	6	37	8	22	8	18	7	19	7	28	4	28
C22orf23	46	26	35	27	39	40	39	173	18	127	32	58	35	39	27	50	38	43
ENSG00000272582	1	5	0	2	0	5	0	11	0	6	0	1	2	2	0	4	0	3
POLR2F	3878	1280	2622	927	2717	1164	2555	8032	2487	3806	2481	1629	2588	873	1864	991	3077	790
MIR6820	1	2	1	3	2	7	0	4	0	6	3	1	0	1	0	0	3	0
SOX10	3	15	6	3	9	8	8	10	6	4	13	10	4	4	7	9	0	6
MIR4534	0	0	0	1	0	1	0	2	0	1	0	2	0	0	0	3	0	0
ENSG00000222044	0	0	0	0	0	1	0	4	0	2	0	2	0	0	0	0	0	1
ENSG00000273214	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0
PICK1	24	609	24	414	33	356	20	496	33	233	25	397	28	379	19	569	22	699
ENSG00000233739	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC16A8	3	37	0	15	0	13	0	20	0	19	0	29	0	23	0	32	0	59
BAIAP2L2	16	65	8	56	16	49	2	116	11	66	5	59	15	70	12	77	8	79
ENSG00000272720	1	35	3	16	2	26	3	50	7	29	0	20	1	15	0	17	0	26
PLA2G6	9	294	3	172	4	242	10	562	6	275	0	448	2	338	4	498	2	555
ENSG00000279080	0	20	0	17	2	30	2	42	1	39	1	28	2	25	4	25	1	34
MAFF	56	155	41	130	36	125	61	162	63	73	34	125	39	120	30	238	49	300
TMEM184B	394	3401	235	2218	307	1917	229	2756	323	1559	252	2645	264	2187	238	3154	401	3270
ENSG00000235246	0	4	1	4	1	3	0	2	0	2	0	6	0	2	0	2	0	3
RN7SL704P	0	6	0	7	0	4	0	3	0	2	0	3	0	2	0	2	0	0
CSNK1E	1402	2499	853	2185	1066	2295	1102	4233	995	2646	880	2178	1073	2258	787	2959	1293	3186
TPTEP2-CSNK1E	12	4	5	0	10	0	3	25	11	13	3	9	5	5	2	10	14	11
TPTEP2	182	122	120	91	108	61	108	494	108	298	98	186	119	111	104	157	101	97
ENSG00000229955	0	4	0	4	0	7	0	7	0	9	0	13	0	8	0	6	0	4
ENSG00000286144	37	10	30	6	11	4	32	19	22	12	41	5	34	8	26	2	13	10
ENSG00000228620	4	0	0	3	5	0	0	1	0	1	8	0	0	3	3	2	0	3
KCNJ4	20	49	9	26	23	18	14	47	19	28	4	29	8	34	10	32	9	75
ENSG00000286440	0	3	0	1	0	0	0	0	0	3	0	1	0	1	0	1	0	8
KDELR3	1209	512	1022	445	848	433	968	2476	889	1678	780	1100	1011	376	557	609	610	265
DDX17	1091	12158	745	10682	875	11299	765	36692	669	26588	688	21985	722	15030	593	23561	913	13331
DMC1	553	312	558	220	629	189	640	609	605	411	495	267	569	253	374	325	489	255
RPS29P31	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0
FAM227A	9	175	9	144	8	132	15	544	11	453	18	230	18	153	10	260	10	157
CBY1	709	248	596	262	533	289	381	2334	368	1418	503	538	531	314	373	429	626	232
ENSG00000230912	0	4	0	10	0	5	0	15	0	9	0	7	1	1	0	4	0	7
ENSG00000228274	89	86	57	130	95	106	76	582	52	372	90	313	67	133	49	195	69	143
ENSG00000287219	0	0	0	1	0	3	0	2	0	0	0	1	0	4	0	1	0	2
TOMM22	6272	1401	4867	1232	4328	1330	3640	6748	3379	3758	3462	1448	4085	890	2942	818	3812	842
JOSD1	190	506	161	411	136	471	145	1534	145	1077	135	698	167	795	102	1208	142	716
GTPBP1	85	2985	71	2572	54	2455	40	6534	58	3898	62	5295	47	3136	27	4310	81	4196
PRDX3P1	1	12	1	9	2	10	1	39	0	24	1	30	3	9	1	22	0	9
SUN2	9	570	21	415	13	468	10	1039	9	629	10	678	11	685	7	1007	9	1009
ENSG00000244491	0	6	0	9	0	3	0	5	0	5	0	6	0	9	0	5	0	17
ENSG00000230149	0	13	0	16	0	3	0	12	0	6	0	14	0	13	0	27	2	23
ENSG00000273096	0	5	0	3	0	3	0	5	2	4	0	0	0	0	1	3	0	0
ENSG00000225450	2	0	3	2	3	2	0	5	1	2	1	1	4	2	0	2	1	6
ENSG00000272669	4	45	1	35	2	30	3	48	0	39	0	32	2	42	2	62	5	83
ENSG00000273076	2	2	2	0	0	10	1	8	0	6	0	7	0	3	0	0	0	5
DNAL4	393	333	241	205	283	277	233	894	182	498	210	449	249	356	181	407	187	281
NPTXR	37	188	51	105	50	178	16	387	26	201	29	249	19	179	18	261	31	214
CBX6	302	1989	179	1440	205	1511	203	3271	169	2041	175	1157	212	1750	115	2303	189	2204
ENSG00000288106	51	7	14	2	17	5	23	15	5	12	31	6	33	2	11	9	16	2
ENSG00000235209	0	2	0	0	0	0	3	0	5	1	3	1	0	1	0	1	0	0
APOBEC3A	1	3	5	0	1	0	0	0	3	5	0	1	4	4	3	2	0	0
APOBEC3B	145	56	95	81	103	57	92	624	90	570	84	202	127	303	86	606	155	151
APOBEC3B-AS1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
APOBEC3C	301	1032	256	940	210	974	221	2881	232	2517	228	1118	261	1027	157	1344	247	869
ENSG00000284554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3D	16	49	25	25	26	35	19	106	34	63	32	38	29	47	20	72	36	50
APOBEC3F	294	444	201	395	187	422	169	927	189	591	144	521	179	471	116	614	190	520
ENSG00000259421	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
APOBEC3G	215	83	157	62	143	103	95	476	125	408	137	174	166	206	98	302	148	202
ENSG00000225720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
APOBEC3H	23	4	5	2	4	15	7	22	30	15	13	2	17	5	7	11	12	7
CBX7	48	140	21	67	39	101	21	214	41	139	12	146	24	155	10	207	40	145
COX5BP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279833	0	29	0	28	0	16	0	46	0	23	0	27	0	15	0	39	0	29
FUNDC2P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFB	34	25	14	47	10	30	1	99	6	92	14	52	3	76	2	96	7	96
ENSG00000284633	0	5	0	9	0	6	1	8	2	1	2	2	1	2	1	2	0	7
ENSG00000224794	0	0	0	3	0	2	1	6	2	2	1	7	2	0	0	9	0	2
RPL3	11464	13258	8092	10233	7492	9465	6592	92254	6447	65602	5913	25487	6986	41353	4898	63655	5968	73255
SNORD83B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD83A	0	12	6	12	2	10	2	42	1	36	1	27	1	24	0	52	2	69
SNORD43	1	5	2	3	3	2	0	14	1	10	0	3	0	0	2	1	7	3
SYNGR1	2976	1585	2031	1047	2386	1075	2603	5306	2060	2710	2181	2613	2095	1218	1600	1626	2013	1180
ENSG00000280216	12	21	11	20	8	20	10	47	13	42	7	17	9	14	8	16	4	17
TAB1	44	1557	25	1052	39	1062	25	2828	31	1588	21	2009	33	2108	18	3332	31	3696
MGAT3	60	450	24	404	36	368	59	650	42	347	38	396	20	352	36	580	23	514
MGAT3-AS1	0	2	0	11	0	1	0	25	0	13	0	2	0	5	0	10	0	13
MIEF1	415	3118	275	2487	270	2460	161	7079	239	5114	203	4031	245	4689	160	6637	255	7205
ENSG00000285025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATF4	17752	1696	12551	1423	12899	1564	11409	9640	9843	8174	8813	2218	10970	1143	8823	1863	10965	1053
RPS19BP1	19313	1793	12028	1494	14718	1601	11428	5135	10263	2396	10439	1962	10691	1644	8645	2041	10759	1792
CACNA1I	8	25	2	20	3	5	0	46	0	22	0	32	1	23	0	31	0	10
ENTHD1	6	0	1	0	2	0	1	2	0	4	0	1	0	0	0	2	0	0
MTFR2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UQCRFS1P1	45	34	51	19	26	24	21	143	24	54	22	46	49	18	23	14	40	15
GRAP2	10	4	2	0	11	4	8	14	15	10	7	5	4	6	4	9	2	12
ENSG00000225528	14	0	6	3	12	5	8	7	10	4	10	0	16	1	10	1	6	3
FAM83F	2	10	3	6	0	14	4	12	6	18	0	5	2	8	0	13	4	3
TNRC6B-DT	7	8	9	6	1	7	5	48	17	45	1	16	3	6	8	11	1	10
