Geneid	HSA1	HSA1_c	HSA2	HSA2_c	HSA3	HSA3_c	HSB1	HSB1_c	HSB2	HSB2_c	HSB3	HSB3_c	HSD1	HSD1_c	HSD2	HSD2_c	HSD3	HSD3_c
ENSG00000273816	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
STX8	635	324	637	368	639	379	610	370	348	324	466	331	524	355	555	333	893	489
ENSG00000263708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225751	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000262815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271851	7	8	0	8	0	8	0	12	0	4	0	10	2	6	0	6	7	9
CFAP52	0	6	1	6	0	3	2	1	6	1	7	7	0	2	0	3	4	4
RPL19P18	5	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0
ENSG00000265349	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6	1
USP43	0	33	1	40	1	32	1	18	2	20	0	19	1	32	2	35	6	41
ENSG00000262296	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282882	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DHRS7C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSG1L2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000283025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLP2R	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	2	1	0
NPM1P45	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
RCVRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAS7	5	46	3	44	0	52	4	29	2	28	2	43	4	45	0	54	10	70
RPS27AP1	3	0	11	3	4	1	7	2	7	4	5	2	10	2	1	0	3	2
ENSG00000273388	2	1	7	1	6	0	30	0	1	1	5	1	9	0	13	0	40	1
MYH13	0	0	0	2	0	1	0	1	0	1	0	0	0	1	0	1	0	0
ENSG00000264067	0	0	0	0	3	0	4	0	4	0	2	0	5	3	11	0	21	2
ENSG00000272736	0	0	0	0	0	0	1	0	1	0	1	0	2	0	1	1	6	0
MYHAS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH8	0	5	0	0	0	0	0	0	1	0	0	1	0	1	2	0	0	3
MYH4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYH1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	4	1
MYH2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000214970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	4	169	3	218	0	183	1	48	0	48	0	41	4	65	1	84	1	138
ENSG00000261433	0	4	0	4	1	5	4	0	0	0	0	0	3	2	1	0	0	1
SCO1	61	862	111	967	72	1016	53	314	58	553	68	572	105	687	126	659	189	926
ENSG00000263388	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ADPRM	58	202	57	242	34	237	83	70	40	121	62	139	88	177	109	130	99	151
TMEM220	50	34	55	34	55	41	50	9	36	23	45	31	55	31	57	30	87	32
MAGOH2P	0	2	0	2	0	2	0	5	0	1	0	0	0	3	1	2	0	3
TMEM220-AS1	5	15	5	5	0	8	3	0	0	1	1	2	0	2	3	5	7	12
ENSG00000285220	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSG00000264016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000240813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266114	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM238L	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSG00000279542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIRT	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000263508	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
RNU6-1065P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL15P21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
RN7SL601P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHISA6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000264727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH9	0	3	0	2	0	1	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000263684	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266368	0	3	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	1
ZNF18	3	107	4	110	5	121	4	43	2	54	6	52	8	129	10	81	13	122
ENSG00000241185	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	2	1
MAP2K4	45	244	104	295	70	280	90	184	77	142	69	223	159	251	92	199	198	260
RNU11-2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR744	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263648	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	1
ENSG00000265400	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00670	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287462	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOCD	0	8	4	11	0	10	0	7	0	6	0	5	0	4	1	4	0	8
MYOCD-AS1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ARHGAP44-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP44	1	76	5	76	4	56	9	76	5	84	5	88	15	72	11	92	15	100
MIR1269B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280168	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
ENSG00000277621	0	3	0	1	0	2	0	2	0	0	0	1	0	0	0	0	0	0
ENSG00000263707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ELAC2	31	2415	26	2345	15	2375	24	925	26	1051	23	1222	50	2431	29	2423	60	3313
ENSG00000273098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HS3ST3A1	4	62	9	54	8	46	9	68	11	59	16	80	11	61	5	65	18	134
MIR548H3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
COX10-AS1	18	228	12	244	14	232	2	91	6	184	13	230	17	186	5	193	22	266
ENSG00000265494	0	2	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000233852	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266744	0	3	0	1	1	2	0	0	0	0	0	2	1	2	0	2	0	1
CDRT15P1	0	4	0	3	0	2	0	5	0	0	0	1	0	4	0	1	0	1
COX10	287	699	225	701	253	816	145	279	81	495	130	534	227	523	216	504	286	712
CDRT15	0	0	0	4	0	1	0	0	0	0	0	1	0	1	0	0	0	1
ENSG00000262786	0	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HS3ST3B1	5	189	12	230	13	241	12	106	4	297	5	316	8	211	3	124	11	213
ENSG00000266709	2	10	2	4	0	9	6	29	1	35	2	38	2	38	0	21	2	17
ENSG00000266378	0	3	0	3	0	2	0	0	0	1	0	2	0	1	0	0	0	1
ENSG00000230647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPS18P12	69	10	88	9	84	10	75	8	48	13	47	13	51	8	36	10	59	14
ENSG00000226130	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000205325	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02096	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL23AP76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDRT7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287307	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
CDRT8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMP22	37	209	29	166	37	207	110	184	75	248	84	312	122	316	170	316	211	403
MIR4731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279660	0	0	0	0	0	0	0	2	0	1	3	2	0	1	0	0	0	0
ENSG00000265445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286792	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEKT3	5	18	3	14	0	18	2	1	0	6	1	0	0	6	2	5	0	3
RNU6-799P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279567	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266667	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0
RN7SL792P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDRT4	0	5	0	3	0	1	0	0	0	1	0	2	0	4	0	6	0	1
TVP23C-CDRT4	0	3	1	2	0	7	1	0	0	2	0	3	2	2	0	0	0	3
RPL9P2	0	3	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	1
TVP23C	2	30	2	35	4	33	2	13	2	27	1	21	4	31	0	12	2	41
PPIAP53	0	3	0	4	2	2	0	2	0	4	0	2	0	2	0	1	0	2
ENSG00000266538	0	1	0	0	0	3	0	0	0	1	0	0	2	0	1	0	1	0
CDRT1	1	19	2	9	0	12	0	0	0	3	0	1	0	5	2	3	1	6
ENSG00000251537	0	1	0	2	0	2	0	1	0	0	0	3	0	2	0	0	0	0
ENSG00000223544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM16	2	169	9	144	9	162	3	104	4	146	3	157	6	136	6	142	4	212
ENSG00000266261	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ZNF29P	0	2	0	0	0	1	0	1	0	0	0	1	0	4	0	1	0	2
ZNF286A-TBC1D26	4	0	0	1	0	5	0	4	0	0	0	2	0	3	0	1	1	1
ZNF286A	65	630	49	665	28	738	32	274	35	496	40	479	60	483	73	365	86	484
UBE2SP1	1	0	1	0	1	1	0	0	0	1	0	2	1	1	1	1	1	1
TBC1D26	0	5	0	6	0	2	0	1	0	3	0	1	0	1	0	4	0	0
TBC1D26-AS1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000267227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDRT15P2	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ZSWIM5P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL6STP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MEIS3P1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000233090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02087	0	0	0	2	0	6	0	0	0	0	0	0	0	1	0	0	0	0
SPECC1P1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ADORA2B	13	208	13	210	32	254	261	147	151	290	198	318	254	519	338	262	435	396
ZSWIM7	435	918	568	856	398	1015	560	470	395	528	538	593	579	887	702	821	961	1138
TTC19	243	950	236	909	235	966	256	509	201	625	256	757	367	917	330	552	590	781
ENSG00000275413	3	6	4	6	4	5	0	5	0	7	0	11	0	11	0	4	0	7
NCOR1	136	3130	200	3358	98	3440	167	2732	111	3488	119	3660	236	4254	130	4007	269	5488
ENSG00000227782	0	17	0	19	0	25	1	18	0	15	7	20	3	15	0	10	2	11
RPLP1P11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22P21	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RNU6-314P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-862P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL442P	0	2	0	2	0	5	0	0	0	0	0	7	0	1	0	2	0	0
PIGL	115	595	117	648	81	565	145	271	98	378	116	448	156	539	157	461	233	676
MIR1288	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1
CENPV	480	360	600	350	576	392	669	543	445	441	460	730	583	858	455	294	1376	407
UBB	7201	10282	7695	10455	6577	11319	9675	15235	7277	16357	8175	18059	12748	11902	20425	10519	18660	14727
ENSG00000265401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FTLP12	0	6	0	15	1	7	0	9	0	8	0	7	0	15	3	13	0	25
ENSG00000264739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRPV2	18	101	19	96	16	95	20	43	12	43	26	45	18	84	13	49	25	86
ENSG00000239203	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0
SNHG29	1084	2815	1170	2711	990	3015	710	2010	556	2592	575	2765	800	2355	771	1885	1407	2850
SNORD49B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD49A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266651	0	26	0	20	0	28	0	20	0	20	0	17	0	26	0	17	1	38
SNORD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC75A	0	54	1	63	0	48	4	72	4	85	3	83	4	62	1	52	14	52
ENSG00000286743	3	4	1	4	3	7	0	0	2	3	0	1	1	0	1	1	0	1
ZNF287	69	332	50	360	48	365	48	97	21	134	33	169	36	308	27	276	74	420
ENSG00000266803	0	1	0	1	0	3	0	1	0	0	0	0	0	1	0	2	0	0
SRSF6P2	1	3	0	1	0	7	0	1	0	0	0	2	0	1	0	3	0	4
ZNF624	6	138	7	158	12	143	1	21	0	68	6	85	2	147	14	119	7	159
ENSG00000264765	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NEK4P2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASEH1P2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
CCDC144A	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000266302	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-405P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL620P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UPF3AP1	0	0	0	1	0	1	0	0	1	0	0	0	0	3	1	0	1	2
USP32P1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SRP68P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM106C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOS2P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT16P6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KRT16P2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
KRT17P1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KRT17P4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
COTL1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283033	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D27P	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
ENSG00000230709	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LINC02090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260328	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000287114	1	5	0	1	3	2	0	0	0	0	0	0	4	2	0	1	0	1
ENSG00000287910	5	5	0	11	0	4	3	3	0	2	2	4	0	6	3	5	5	8
MPRIP	44	762	52	884	47	1035	96	808	73	1087	65	1165	84	1115	82	818	105	1089
MPRIP-AS1	0	9	0	23	0	20	0	24	0	34	0	24	0	18	1	5	0	12
ENSG00000263624	0	10	0	8	0	7	0	6	0	3	0	4	0	1	0	2	0	10
RNU6-767P	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RN7SL775P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278864	0	35	0	35	0	28	0	39	0	42	0	53	0	37	0	26	0	38
PLD6	3	181	12	349	10	408	35	51	20	72	10	87	7	318	10	122	44	335
ENSG00000264187	0	1	1	0	0	2	0	0	0	0	1	1	1	1	0	0	0	3
FLCN	33	947	52	894	33	1062	49	378	32	495	25	628	57	512	52	665	53	931
ENSG00000266498	0	19	0	13	0	12	0	18	0	16	0	11	0	4	0	7	0	10
ACTG1P24	0	5	0	6	0	4	1	1	0	5	0	2	0	5	6	2	1	10
COPS3	1419	5232	1552	5456	1187	6001	1186	1416	771	3229	813	3412	1860	4362	2279	3656	2902	5037
NT5M	17	10	7	15	23	12	24	15	14	13	11	9	9	13	10	7	31	15
RPL13P12	465	44	526	38	419	50	760	110	691	47	1008	68	684	73	525	61	763	84
ENSG00000227158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSEN15P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MED9	57	710	57	715	46	777	29	313	22	616	25	680	48	647	38	566	48	854
RASD1	11	32	6	35	6	34	24	53	11	57	21	46	14	35	22	31	14	49
ENSG00000286430	4	6	6	1	2	5	2	2	0	4	1	5	4	8	8	11	7	12
PEMT	457	399	542	384	410	403	566	295	297	381	394	493	512	573	549	550	784	741
ENSG00000265511	0	2	2	1	0	4	0	0	0	2	1	3	0	1	0	2	0	6
RNU6-468P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264666	30	30	40	26	32	24	15	11	15	20	8	18	25	31	14	36	28	41
ENSG00000279200	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMCR2	1	1	0	1	5	0	0	0	1	2	0	1	0	3	0	0	5	0
ENSG00000273948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAI1	15	268	11	303	12	405	7	259	4	222	0	257	7	429	5	370	13	635
RAI1-AS1	0	1	0	2	0	2	0	1	0	1	0	1	0	2	0	0	0	4
SMCR5	0	6	0	11	0	6	0	10	0	8	0	8	0	6	0	5	0	5
ENSG00000264167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SREBF1	0	53	3	59	1	84	0	60	4	30	4	53	1	204	2	113	2	137
MIR6777	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MIR33B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOM1L2	9	536	9	597	5	571	17	147	25	223	13	212	23	519	18	577	42	780
ENSG00000197815	0	10	0	10	2	8	0	3	0	2	0	3	0	7	0	2	0	7
DRC3	2	122	3	132	3	128	1	65	0	71	1	64	0	66	0	79	7	67
ATPAF2	148	630	113	621	113	649	136	302	103	448	96	530	172	607	175	532	240	729
BRI3P3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232344	0	3	0	3	0	2	0	6	0	6	0	4	0	2	0	3	0	2
ENSG00000280198	0	6	0	6	0	17	0	6	0	17	0	14	0	7	0	9	0	13
GID4	393	354	546	378	356	430	624	280	348	325	487	436	602	420	559	325	898	437
DRG2	201	1436	197	1440	261	1435	165	615	88	936	129	976	252	1286	248	1193	307	1689
ENSG00000279428	1	11	0	21	0	14	2	3	0	11	0	15	1	7	1	9	0	9
MYO15A	1	63	3	56	0	64	7	21	1	37	6	30	3	47	7	45	9	65
ENSG00000266677	10	4	11	1	1	3	2	2	3	4	1	1	3	1	0	0	2	1
ALKBH5	382	1098	344	1320	315	1563	310	1992	176	2970	233	3153	306	2448	281	1210	453	1737
LLGL1	7	639	11	591	4	663	14	536	14	630	22	709	22	1222	14	1338	21	2072
FLII	23	2469	21	2358	22	2695	22	1124	31	1896	21	1935	22	2497	17	2432	24	3686
MIEF2	2	254	4	277	5	284	16	113	2	180	8	209	6	346	8	331	7	482
ENSG00000260647	0	6	0	8	0	2	0	2	0	0	0	1	0	3	0	1	0	5
TOP3A	40	1741	23	1782	42	1914	36	705	23	850	31	979	61	1187	39	1176	50	1763
RPL7AP65	0	7	0	3	0	1	0	2	0	2	0	6	0	1	0	0	0	3
RPL21P121	0	1	0	6	0	7	0	3	0	11	0	10	0	1	0	0	0	1
SMCR8	15	1305	18	1355	12	1282	10	818	9	1213	12	1208	22	856	21	979	31	1467
SHMT1	39	1497	44	1489	44	1502	48	475	33	860	59	886	76	1921	97	1790	105	2548
MIR6778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVPLL	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264177	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02076	10	4	1	5	6	5	0	4	3	0	0	5	0	2	0	4	1	3
KRT17P5	0	0	0	2	0	2	0	2	0	2	0	1	0	1	0	1	0	0
YWHAEP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT17P2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KRT16P1	0	0	3	1	0	0	2	0	0	0	0	0	0	0	1	0	0	2
KRT16P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNPO1P2	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1
LGALS9C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NOS2P2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
FAM106A	0	26	0	23	0	21	3	7	0	5	0	6	0	5	0	11	0	10
USP32P2	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0
SRP68P2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CCDC144B	7	96	3	85	9	78	2	14	7	17	2	27	4	13	3	17	1	32
ENSG00000227077	3	1	2	0	0	1	0	0	1	0	1	0	3	1	2	0	0	0
TBC1D28	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
ENSG00000262262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174977	1	3	2	9	0	2	2	12	4	6	4	11	4	11	5	6	8	6
ZNF286B	4	179	24	169	12	162	7	59	9	85	10	112	12	92	25	76	10	94
FOXO3B	19	214	17	206	7	231	9	70	3	78	3	74	16	131	12	111	35	126
UBE2SP2	0	3	0	0	0	5	0	9	0	2	0	7	0	0	0	1	0	2
TRIM16L	2	89	5	95	5	119	9	64	16	137	3	112	10	158	8	141	16	175
ENSG00000265693	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXW10	0	8	0	5	1	7	0	5	0	3	0	7	0	1	0	3	0	6
TVP23B	88	491	98	587	69	680	111	214	62	460	67	567	175	411	156	358	228	485
ENSG00000265478	1	12	1	12	0	7	0	5	1	7	1	8	0	9	0	5	0	7
ENSG00000250111	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
PRPSAP2	242	1568	241	1726	207	1935	276	604	234	940	263	885	382	1516	273	1371	385	1888
RN7SL627P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289213	46	10	49	18	38	18	27	21	15	21	23	16	16	7	11	14	10	11
ENSG00000264273	0	2	0	1	0	2	0	2	1	2	0	1	0	1	0	0	0	0
ENSG00000235672	8	13	4	11	1	24	7	2	1	5	0	4	0	2	1	4	5	3
ENSG00000212618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A10	8	12	0	8	0	12	1	4	1	1	1	3	1	4	1	1	0	6
ENSG00000196893	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM83G	15	423	16	548	19	594	21	267	27	298	19	332	26	363	14	258	32	484
ENSG00000263045	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0
GRAP	0	1	0	2	0	1	0	0	0	2	0	0	0	0	0	1	0	2
ENSG00000279825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SNORD3B-1	0	0	0	3	0	7	0	5	0	6	0	4	0	3	0	2	0	2
SNORD3B-2	1	5	0	6	3	5	0	8	0	10	0	14	1	10	0	4	0	11
ENSG00000230197	0	0	5	0	1	0	0	0	1	0	2	0	0	0	2	0	1	0
KYNUP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228157	3	6	4	5	0	1	2	1	2	2	0	3	4	3	0	4	2	7
ENSG00000262202	14	14	16	14	7	9	3	7	1	4	3	3	1	9	0	2	2	7
SNORD3D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
