Geneid	D1	D1c	D2	D2c	D3	D3c	ND1	ND1c	ND2	ND2c	ND3	ND3c
INAFM1	201	114	151	72	177	124	85	24	79	29	55	47
C5AR1	15	41	30	29	25	41	14	35	13	35	4	48
C5AR2	0	2	0	0	1	1	0	0	0	0	0	0
DHX34	12	823	18	513	39	811	55	664	142	1004	36	1047
ENSG00000288827	0	27	0	4	0	17	0	24	23	27	0	25
MEIS3	1	50	5	28	1	54	0	8	25	7	1	13
SLC8A2	1	0	0	0	0	5	4	3	0	2	3	1
ENSG00000287896	0	6	0	2	0	4	0	6	0	9	0	9
KPTN	34	394	84	227	64	372	38	363	53	316	10	337
NAPA-AS1	121	48	115	23	159	47	72	43	94	37	99	39
NAPA	161	1769	152	1078	189	1402	42	1046	84	910	80	1002
ENSG00000279861	0	11	0	7	1	8	0	13	0	18	3	9
ZNF541	0	0	0	0	0	4	0	0	0	1	0	0
RN7SL322P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268746	2	0	0	0	0	0	0	0	0	2	0	1
ENSG00000277383	25	12	53	7	44	12	0	4	1	5	5	10
BICRA	7	123	7	88	8	129	3	73	0	82	3	122
BICRA-AS1	0	2	0	0	0	1	0	0	0	7	0	1
ENSG00000278999	1	1	0	1	0	2	0	2	0	2	0	1
EHD2	1	121	4	96	0	113	7	85	8	64	7	96
NOP53	2186	5414	2145	3490	2559	6523	1092	637	1506	1058	1069	3545
SNORD23	0	0	0	0	0	0	0	0	0	0	0	0
NOP53-AS1	0	6	0	2	0	5	0	0	0	1	0	2
SELENOW	8727	4021	8599	2411	9493	4324	5052	1829	7142	1828	4444	1969
RPL23AP80	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271150	0	0	0	0	0	0	0	0	0	0	0	0
TPRX1	0	0	0	0	0	0	0	0	0	0	0	0
CRX	0	0	0	0	0	1	0	0	0	0	0	0
TPRX2P	0	0	0	0	0	0	0	0	0	0	0	0
LINC01595	0	0	0	0	0	0	0	0	0	0	0	0
SULT2A1	0	1	0	0	0	0	0	0	0	0	0	1
BSPH1	0	0	0	0	0	0	0	0	0	0	0	0
ELSPBP1	0	0	0	0	0	0	0	0	0	1	0	0
CABP5	0	0	0	0	0	0	0	0	0	0	0	0
PLA2G4C	40	95	23	81	23	88	21	9	7	7	1	11
PLA2G4C-AS1	0	3	0	2	0	4	0	1	0	0	0	0
LIG1	23	1236	2	763	9	1079	42	2354	67	2257	40	2434
ENSG00000269534	0	1	0	0	0	0	0	1	0	5	0	5
ENSG00000269321	0	0	0	1	0	0	0	1	0	0	0	2
ZSWIM9	4	49	9	24	15	73	4	45	7	45	4	38
CARD8	322	349	253	193	286	248	186	306	215	300	147	317
ENSG00000280353	0	3	0	0	0	0	0	0	0	5	0	4
ENSG00000268583	71	3	75	4	93	7	0	7	7	5	7	5
CARD8-AS1	61	30	94	17	67	21	33	3	19	7	23	1
ZNF114-AS1	76	4	91	1	74	6	19	6	92	4	71	9
ZNF114	164	2234	157	1424	166	1566	248	661	258	568	140	698
ODAD1	1	5	6	12	1	17	0	8	0	2	0	11
EMP3	354	73	454	45	366	71	272	62	452	56	263	52
TMEM143	12	373	10	250	5	275	0	289	9	283	6	331
SYNGR4	9	11	37	8	15	20	14	6	5	5	0	4
KDELR1	884	5990	931	3826	955	5030	398	3932	692	3501	421	3942
GRIN2D	10	219	16	144	7	251	29	170	23	187	13	194
GRWD1	36	1476	33	834	47	1266	30	1904	24	1862	14	2194
KCNJ14	0	68	2	34	1	61	2	96	24	100	2	121
ENSG00000268530	0	3	0	0	2	0	0	0	0	0	0	0
ENSG00000268465	0	0	0	0	0	0	0	0	0	0	0	0
CYTH2	102	1351	104	826	117	1263	123	700	218	621	36	719
LMTK3	8	8	11	8	4	8	7	8	8	10	4	12
ENSG00000287603	2	2	7	3	0	2	5	1	1	0	0	1
SULT2B1	93	287	70	163	75	265	69	249	85	259	69	312
FAM83E	5	187	0	99	8	219	11	24	13	44	1	60
SPACA4	0	0	0	0	0	1	0	0	0	3	0	0
RPL18	273054	17359	267575	10871	277399	20208	107357	20989	146401	19770	89477	19922
ENSG00000268093	14	8	11	6	9	4	8	6	4	10	3	9
SPHK2	6	267	11	153	13	254	1	162	37	180	13	225
DBP	67	157	36	111	30	180	12	65	39	60	16	95
CA11	89	201	96	147	92	276	14	37	38	44	45	51
SEC1P	0	12	0	6	0	18	0	5	0	7	0	7
NTN5	0	9	0	4	0	6	1	0	2	7	0	6
FUT2	5	61	2	46	3	35	10	55	12	47	2	56
MAMSTR	13	57	17	25	30	55	19	23	24	27	3	43
RASIP1	10	47	17	16	11	26	16	2	0	7	0	11
IZUMO1	10	5	14	3	7	5	0	8	23	4	5	2
FUT1	30	1206	23	721	20	744	46	191	8	215	4	199
FGF21	0	0	3	3	0	0	0	0	0	1	0	1
RNU6-317P	0	0	0	0	0	0	0	0	0	0	0	0
BCAT2	170	741	175	484	138	744	100	733	58	727	56	805
ENSG00000286024	0	1	0	0	0	0	0	1	0	2	0	0
HSD17B14	188	770	173	441	161	919	148	244	120	249	64	241
PLEKHA4	4	53	6	33	0	62	0	7	0	13	0	2
PPP1R15A	140	3759	129	2392	158	3122	46	1229	70	1079	41	1186
TULP2	11	5	4	7	8	5	0	0	0	1	0	6
NUCB1	38	5560	23	3380	43	5562	34	2546	68	2357	38	3018
NUCB1-AS1	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000260366	0	0	0	0	0	0	0	0	0	0	0	0
DHDH	207	57	212	40	186	60	125	43	80	58	33	61
BAX	273	727	253	476	277	815	94	424	143	470	108	697
ENSG00000267898	3	8	17	3	25	8	0	8	0	3	6	9
FTL	891871	97627	867879	61353	950786	94883	320729	61181	511638	60665	298111	59076
GYS1	4	1368	13	852	8	1030	23	1255	25	1148	15	1348
RUVBL2	540	4857	614	3049	691	5073	441	7240	492	6792	446	7018
MIR6798	0	0	0	0	0	0	0	0	0	0	0	0
LHB	2	7	9	8	5	8	0	2	5	1	0	0
ENSG00000268655	1	0	3	2	1	2	7	2	0	0	0	1
CGB3	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000267335	0	0	0	0	0	0	0	0	0	0	0	0
NTF6A	0	0	0	0	0	0	0	0	0	0	0	0
NTF6G	0	0	0	0	0	0	0	0	0	0	0	0
CGB2	32	11	28	9	15	15	24	2	16	0	22	0
CGB1	1	0	5	0	2	1	0	0	0	0	1	0
NTF6B	0	0	0	0	0	1	0	0	2	0	0	0
ENSG00000268669	24	20	17	5	14	16	21	0	27	2	11	0
CGB5	7	23	15	21	4	28	14	0	5	3	21	0
CGB8	36	105	75	53	34	115	42	0	21	0	24	2
ENSG00000269706	47	38	64	37	60	53	44	5	50	1	19	2
CGB7	3	28	10	20	28	28	7	5	3	9	10	5
ENSG00000283663	0	1	0	0	0	0	0	0	2	0	0	0
ENSG00000283251	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268108	0	1	0	0	0	0	0	1	0	0	0	1
NTF4	1	37	5	22	2	40	16	4	0	8	4	3
ENSG00000268287	0	6	0	2	0	2	0	2	0	1	0	0
KCNA7	5	6	1	2	10	12	0	1	0	4	0	5
RN7SL708P	0	0	0	0	0	0	0	0	0	0	0	0
SNRNP70	77	1437	88	791	117	1471	27	328	66	392	28	1303
LIN7B	700	70	688	47	908	92	523	58	861	68	471	47
C19orf73	201	41	184	33	231	39	98	21	107	15	41	30
PPFIA3	19	96	25	61	34	94	30	67	33	77	17	69
HRC	7	0	3	0	2	5	0	1	3	4	0	1
TRPM4	17	1320	29	787	8	1115	26	359	66	551	16	689
SLC6A21P	1	0	5	0	0	0	0	0	0	0	0	0
SUMO1P4	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A16	0	4	0	1	0	0	0	7	0	11	0	6
MIR4324	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000197813	8	4	0	3	0	9	0	2	0	3	0	6
CD37	0	17	1	5	0	14	0	9	0	14	0	13
TEAD2	7	413	8	272	17	489	7	103	7	88	3	116
ENSG00000268157	0	0	0	0	0	0	0	0	0	0	0	0
DKKL1	21	4	6	6	34	3	0	3	4	1	0	1
ENSG00000268686	23	38	5	30	16	33	0	14	5	16	0	9
KASH5	2	1	11	0	1	4	0	1	0	4	0	0
PTH2	0	0	1	0	2	0	0	0	0	0	0	0
GFY	0	17	0	4	4	6	0	8	0	13	0	18
SLC17A7	0	2	0	5	4	6	0	3	0	4	0	6
PIH1D1	1490	1728	1577	1047	1420	1757	831	2709	1217	2440	720	2586
ALDH16A1	35	1317	14	751	43	1278	27	439	59	804	39	1350
ENSG00000269469	0	0	0	0	0	0	0	0	0	0	0	0
FLT3LG	17	10	26	5	20	14	12	11	26	13	8	19
ENSG00000273189	0	1	1	0	2	2	0	1	0	0	0	3
RPL13A	481895	44326	422987	28301	456881	51677	208779	51429	303675	50334	168209	51454
SNORD32A	0	0	0	0	0	0	0	0	0	0	0	0
SNORD34	0	0	0	0	0	0	0	0	0	0	0	0
SNORD35A	0	0	0	0	0	0	0	0	0	0	0	0
RPS11	184522	21868	174873	13837	185351	26668	105123	24178	135076	22477	87414	23152
SNORD35B	0	0	0	0	0	0	0	0	0	0	0	0
MIR150	0	0	0	0	0	0	0	1	0	0	0	0
COX6CP7	0	0	0	0	0	0	0	0	0	0	0	0
FCGRT	252	8	123	1	150	5	41	2	49	1	24	3
RCN3	3	86	6	52	0	107	0	10	0	14	0	10
NOSIP	4630	1722	4660	1060	4852	2327	2240	1208	3170	1061	1490	1104
PRRG2	78	319	81	181	84	330	57	157	22	105	56	175
PRR12	1	149	0	81	0	226	2	120	3	121	0	166
ENSG00000268636	0	0	0	0	0	0	0	0	0	0	0	0
RRAS	423	334	333	225	393	492	421	130	574	125	338	135
SCAF1	37	275	44	152	52	317	31	137	25	191	11	197
IRF3	451	1833	489	1092	585	2190	347	1528	599	1460	175	1679
BCL2L12	6749	439	6814	256	7121	411	1617	426	3088	550	1435	657
PRMT1	662	3703	778	2397	800	3361	378	4143	423	4087	333	4237
MIR5088	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268677	0	0	0	0	0	0	0	0	0	0	0	0
ADM5	2	24	14	9	11	24	10	25	1	52	5	48
CPT1C	58	10	46	0	42	14	30	10	64	3	29	7
ENSG00000243829	42	5	48	2	50	13	32	6	75	7	38	7
TSKS	4	0	0	0	4	0	0	0	0	0	0	4
RNU6-841P	0	0	0	0	0	0	0	0	0	0	0	0
AP2A1	7	2038	26	1274	20	1956	63	1452	81	1529	28	1767
MIR6799	0	0	0	0	0	0	0	0	0	0	0	0
FUZ	36	748	42	467	57	881	33	511	25	519	29	636
ENSG00000269194	8	3	11	2	3	6	4	7	0	11	0	9
MED25	47	523	52	330	44	630	68	326	30	283	13	345
MIR6800	0	0	0	0	0	0	0	0	0	0	0	0
PTOV1-AS1	60	52	64	41	61	55	7	18	41	19	40	22
PTOV1	152	2771	190	1682	135	2911	148	623	176	660	121	966
ENSG00000268047	0	3	0	3	0	2	1	3	0	6	1	4
MIR4749	0	1	0	0	0	0	0	0	0	0	0	0
PTOV1-AS2	0	13	0	6	0	12	0	23	4	24	2	48
PNKP	26	481	14	256	36	474	46	314	36	402	40	602
AKT1S1	241	766	324	472	282	805	110	334	150	396	77	599
TBC1D17	16	1357	32	864	19	1351	14	523	14	574	5	705
MIR4750	0	0	0	0	0	0	0	0	0	0	0	0
IL4I1	2	145	3	68	1	150	15	20	1	20	0	29
NUP62	239	2265	276	1378	233	2055	118	2537	177	2328	70	2607
ENSG00000269179	0	0	0	0	0	0	0	0	0	0	0	0
ATF5	55	280	60	177	82	397	7	84	30	133	16	126
MIR4751	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC11	0	0	0	2	0	1	0	2	0	2	0	0
SIGLEC16	2	0	0	0	3	0	0	1	0	2	0	0
VRK3	102	1441	128	835	117	1151	56	1159	80	994	29	1093
ZNF473	73	754	58	460	54	578	66	701	60	773	22	673
ENSG00000269091	0	2	0	3	0	2	0	1	0	4	0	4
ENSG00000204666	8	2	9	0	27	5	0	1	0	0	0	0
ENSG00000269540	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267890	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287001	18	3	22	0	10	0	5	2	16	0	13	2
IZUMO2	44	1	27	5	21	3	9	5	10	0	12	0
MYH14	16	2725	32	1786	25	3888	70	544	44	668	10	1091
ENSG00000267815	0	0	0	0	0	0	0	0	0	0	0	0
KCNC3	0	72	0	46	0	75	0	19	0	19	0	24
NR1H2	90	3041	73	1707	73	2196	62	1714	94	1364	55	1635
NAPSB	7	7	9	8	10	7	2	3	0	5	0	10
NAPSA	1	25	3	13	8	17	0	14	2	11	0	9
ENSG00000269392	0	2	1	0	2	2	0	4	0	0	0	0
POLD1	9	781	12	486	0	688	33	1183	8	1084	4	1207
ENSG00000142539	0	0	0	0	0	0	0	0	0	0	0	0
SPIB	0	0	0	1	0	0	0	0	0	0	0	0
MYBPC2	0	1	7	0	0	1	0	1	0	0	0	0
FAM71E1	158	166	115	118	126	198	104	108	137	87	66	98
EMC10	192	747	187	487	151	881	46	262	108	345	42	422
ENSG00000268854	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268518	0	0	0	0	0	0	0	0	0	0	0	0
JOSD2	1495	588	1161	367	1445	841	506	186	643	194	313	237
ASPDH	0	0	1	0	0	0	0	3	0	0	0	0
LRRC4B	0	0	0	2	0	0	0	0	0	0	0	2
ENSG00000268231	0	0	0	0	0	0	0	0	0	0	0	0
SYT3	0	0	0	0	1	0	0	0	0	0	0	0
C19orf81	0	0	0	0	0	0	0	0	0	0	0	0
SHANK1	0	0	0	0	0	0	0	0	1	0	0	0
CLEC11A	0	0	0	0	0	0	3	0	1	0	0	0
GPR32P1	0	0	0	0	0	0	0	0	0	0	0	0
GPR32	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000261341	135	1	118	1	172	1	28	1	46	2	19	5
ACP4	5	2	0	0	9	0	11	2	5	3	1	2
ENSG00000268375	0	0	0	0	0	0	0	0	0	1	0	1
C19orf48	144	3286	150	2162	195	3465	211	4363	367	4220	153	4637
SNORD88B	0	0	0	0	0	0	0	0	0	0	0	0
SNORD88A	0	0	0	0	0	0	0	0	0	0	0	1
SNORD88C	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284711	0	0	0	0	0	0	0	0	0	0	0	0
LINC01869	0	0	2	0	0	1	0	1	0	0	0	2
KLK1	2	0	0	0	5	2	5	1	0	0	2	0
KLK15	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267968	0	0	0	0	0	0	0	1	0	0	0	0
KLK3	0	1	0	0	0	0	0	0	0	0	0	0
KLK2	21	8	9	3	16	5	0	11	0	12	2	9
KLKP1	24	11	0	3	13	8	2	6	3	1	5	5
KLK4	0	0	6	0	0	0	0	0	0	0	0	1
PPIAP59	0	18	1	9	0	16	0	4	0	3	2	4
KLK5	3558	29337	3420	18458	3469	27714	1073	6822	2114	6587	995	7211
ENSG00000269495	0	2	0	0	0	3	0	3	0	1	0	3
KLK6	2447	18925	2332	12463	2522	16417	708	9526	1586	8773	741	9859
ENSG00000279676	0	0	0	0	0	0	0	2	0	4	0	1
ENSG00000267879	61	25	39	16	26	31	5	49	84	48	35	72
KLK7	495	861	522	621	456	862	201	355	166	315	137	360
KLK8	1402	1364	1400	870	1786	1640	849	512	1247	462	638	595
ENSG00000269741	0	0	0	0	0	0	0	0	0	0	0	0
KLK9	0	0	0	0	0	0	0	0	0	0	0	0
KLK10	68	3085	98	1877	103	3191	39	595	117	618	26	720
ENSG00000268739	0	0	0	0	0	0	0	0	0	0	0	0
KLK11	2	5	0	0	2	3	21	0	9	4	14	0
KLK12	0	0	0	0	1	0	0	0	6	0	3	0
ENSG00000268906	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268390	0	0	0	0	0	0	0	0	0	0	0	0
KLK13	0	1	2	0	0	0	0	0	0	0	0	0
KLK14	0	7	0	2	0	3	0	3	7	0	0	0
CTU1	17	22	17	19	15	40	0	14	6	12	5	25
SIGLEC18P	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC9	0	0	4	0	0	0	0	0	0	0	0	0
ENSG00000267990	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267895	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269072	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269681	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC17P	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC20P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268652	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC21P	0	0	0	0	0	0	0	0	0	0	0	0
MIR8074	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC22P	0	1	0	0	0	2	0	1	0	0	0	0
CD33	12	23	5	10	4	6	0	1	31	8	38	3
SIGLECL1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268595	0	0	0	0	0	0	0	0	0	0	0	0
LINC01872	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC24P	0	0	0	0	0	0	0	0	0	0	0	0
IGLON5	0	0	0	2	0	0	0	2	0	0	0	0
VSIG10L	10	261	2	156	11	192	0	81	2	84	12	98
VSIG10L-AS1	0	0	0	1	1	0	0	2	0	0	0	0
ENSG00000267984	0	4	1	7	5	8	1	2	0	2	2	7
ETFB	916	1587	894	947	969	2336	580	1565	1071	1409	503	1658
ENSG00000269403	1	5	9	5	5	2	0	1	2	1	0	4
ENSG00000268520	0	3	0	1	0	0	0	4	2	6	0	12
CLDND2	6	5	2	4	16	3	0	1	6	1	3	1
NKG7	0	0	0	0	0	0	0	0	0	1	0	0
LIM2	0	0	0	0	0	0	1	0	0	0	0	0
C19orf84	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268889	0	0	0	0	3	0	5	0	0	0	3	1
NIFKP6	1	0	3	0	3	0	1	0	0	0	0	0
SIGLEC10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254760	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC10-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268711	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269181	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268957	0	0	0	0	0	0	0	0	0	0	0	0
CEACAM18	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC12	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268839	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC27P	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC6	0	1	1	0	0	0	0	1	0	0	0	0
ENSG00000268777	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269130	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC29P	0	0	0	0	0	0	0	0	0	0	0	0
ZNF175	17	135	28	91	19	122	1	77	0	61	1	69
LINC01530	0	4	0	4	0	5	0	2	0	1	0	2
ENSG00000269388	3	8	6	4	1	5	0	1	2	1	4	4
ENSG00000267808	0	0	0	0	0	1	0	0	0	0	13	0
SIGLEC5	0	0	0	0	0	3	0	0	0	0	0	0
RPL9P33	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273837	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC14	0	0	0	0	0	0	0	0	0	0	0	0
RPL7P51	0	0	1	0	1	0	0	0	0	0	0	0
SPACA6P-AS	0	8	0	2	2	5	0	3	0	5	0	7
SPACA6	105	50	90	22	92	65	48	14	23	28	44	33
MIR99B	0	0	0	0	0	0	0	0	0	0	0	0
MIRLET7E	0	0	0	0	0	0	0	0	0	0	0	0
MIR125A	0	0	0	0	0	0	0	0	0	0	0	0
HAS1	0	1	0	1	0	2	0	0	0	0	0	0
FPR1	0	8	0	4	0	1	0	0	0	2	0	0
FPR2	0	1	0	0	0	0	0	0	0	2	0	0
ENSG00000286236	0	0	0	0	0	0	0	0	0	0	0	0
FPR3	0	0	0	0	1	0	0	0	0	0	0	0
ZNF577	39	74	29	42	18	65	14	109	16	85	7	116
ENSG00000268316	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000269483	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283236	0	0	0	1	1	4	3	12	0	4	0	8
ZNF649-AS1	0	1	0	2	0	0	0	1	0	3	0	1
ZNF649	7	148	8	85	7	92	2	124	2	142	9	128
ENSG00000283285	0	0	1	1	0	0	0	0	0	0	0	2
ZNF613	44	211	38	147	47	198	7	113	27	122	69	152
ZNF350-AS1	17	14	16	6	13	7	1	10	9	16	4	20
ZNF350	1431	658	1510	504	1516	444	358	376	506	351	440	320
ZNF615	64	158	68	69	37	103	43	153	32	83	9	131
ZNF614	290	501	230	363	171	376	104	504	122	458	75	430
ZNF432	35	167	34	80	37	127	31	193	7	153	67	130
ENSG00000275055	27	15	18	4	24	4	0	3	0	5	6	4
ENSG00000260160	7	16	6	11	0	11	0	12	8	5	1	9
ZNF841	61	225	71	162	98	136	23	196	109	162	19	248
ENSG00000270248	0	5	2	2	0	0	0	0	0	0	0	0
ZNF616	1	204	14	158	6	95	0	171	0	120	4	173
ENSG00000267827	0	0	0	1	2	0	0	0	0	0	1	3
ENSG00000268458	0	0	0	2	0	0	0	0	0	0	0	1
RPL37P23	150	7	145	4	237	6	107	11	164	9	71	13
ZNF836	24	160	48	107	22	104	9	72	24	52	23	65
ENSG00000267927	0	1	0	3	0	1	0	0	0	0	0	0
PPP2R1A	241	8052	212	5169	206	7590	174	7150	257	6611	97	7351
MIR6801	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268015	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277562	0	0	0	0	0	0	0	0	0	0	0	0
ZNF766	131	838	106	606	82	630	91	441	20	395	16	420
MIR643	0	0	0	0	0	0	0	0	0	2	0	1
ENSG00000269102	2	4	0	0	0	2	0	1	2	15	0	6
ZNF480	328	583	309	378	419	463	170	422	106	450	130	416
ENSG00000269535	0	2	0	0	0	6	0	7	0	8	0	0
ZNF610	13	17	53	6	18	16	0	3	36	5	17	5
ZNF880	1055	432	1103	313	1206	332	372	293	393	301	415	272
ZNF528-AS1	27	73	31	63	40	69	18	36	3	30	17	31
ENSG00000277977	0	2	0	5	1	0	0	0	0	0	0	0
ZNF528	84	167	60	88	137	122	46	103	22	113	52	138
DPPA5P1	0	0	0	0	0	0	1	0	0	0	0	0
ZNF534	0	1	6	1	1	0	0	1	1	1	0	0
ZNF578	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000288253	0	9	0	9	0	5	0	2	0	2	0	2
ENSG00000278543	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269349	0	0	0	0	0	0	0	0	0	0	0	0
ZNF808	132	199	137	132	131	145	34	243	45	207	48	232
ZNF701	975	385	1036	289	1245	266	211	258	482	257	315	264
ENSG00000289102	0	68	0	34	0	41	5	82	19	84	0	82
RPL39P34	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268886	0	0	0	0	0	0	0	0	0	0	0	0
ZNF137P	22	30	18	24	14	27	0	39	0	27	0	34
ZNF83	189	658	214	361	207	361	28	527	109	474	55	452
ENSG00000268970	0	4	0	3	0	4	0	5	0	5	0	3
ENSG00000269825	6	127	34	89	16	91	15	153	22	164	46	173
ENSG00000288953	0	68	0	38	2	50	0	43	0	47	4	69
ZNF611	64	265	79	184	56	197	6	180	43	225	14	191
ZNF600	242	519	193	319	365	364	102	416	129	374	114	432
ZNF28	593	756	601	523	729	466	279	669	241	600	230	568
PABPN1P2	0	5	0	1	6	6	0	0	0	1	0	6
ZNF468	142	1251	98	811	149	766	57	881	75	909	26	770
ZNF320	17	412	9	250	38	320	5	384	30	380	47	406
ENSG00000283695	0	0	0	0	0	0	0	0	0	0	0	0
ZNF888	66	161	55	102	31	107	6	95	15	128	38	90
ENSG00000269646	14	3	5	7	16	4	7	0	0	3	12	0
ZNF321P	3	15	7	6	8	22	3	5	6	8	3	10
ZNF816-ZNF321P	0	1	0	0	0	0	0	0	0	1	0	0
ZNF816	32	421	68	216	15	206	24	248	25	202	2	235
ENSG00000269082	0	0	0	0	0	0	0	0	0	0	0	0
ZNF702P	87	358	49	272	56	205	20	333	56	258	26	300
ENSG00000268282	4	4	2	0	1	1	0	7	1	13	0	9
ENSG00000267943	0	3	0	3	0	3	0	4	0	8	1	12
ERVV-1	0	0	0	0	0	0	0	0	0	1	0	5
ERVV-2	0	3	0	0	0	3	0	3	0	4	0	3
ZNF160	75	861	116	548	90	607	77	761	55	664	25	807
ZNF415	117	109	71	62	88	108	37	52	36	44	49	57
ZNF347	85	373	101	210	99	358	30	305	49	285	41	240
ZNF665	55	71	33	57	22	57	6	105	53	87	19	67
ENSG00000268842	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269001	45	176	43	119	58	79	32	86	19	96	4	87
NDUFV2P1	106	18	106	13	118	20	27	17	56	13	41	16
ZNF677	629	269	596	168	724	210	172	200	321	168	178	183
ENSG00000269288	0	2	0	3	0	9	0	5	0	2	0	4
VN1R2	0	0	0	0	0	0	0	0	0	0	0	0
VN1R4	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000269758	0	0	0	0	0	0	0	0	0	0	0	0
FAM90A27P	0	0	0	0	0	0	0	0	0	0	0	0
BIRC8	0	0	0	0	0	0	0	0	0	0	0	0
FAM90A28P	0	0	0	0	0	0	0	0	0	0	0	0
VN1R6P	0	0	0	0	0	0	0	0	0	0	0	0
ZNF845	40	427	37	261	26	224	50	332	8	317	4	298
ZNF525	89	293	72	238	81	216	59	269	81	293	28	306
ENSG00000241069	0	0	0	0	0	0	0	0	0	0	0	0
ZNF765	26	593	22	323	56	282	45	383	20	286	12	369
RPL39P36	0	7	0	4	0	5	0	12	1	9	0	2
ENSG00000249435	0	0	0	0	0	0	0	0	0	0	0	0
TPM3P9	95	383	100	217	63	329	18	314	133	329	74	273
ZNF761	115	619	121	437	144	453	109	477	48	457	80	502
ENSG00000287608	0	42	0	20	0	21	1	57	0	128	20	98
ZNF813	5	315	27	174	9	186	5	181	8	166	5	192
TPM3P6	3	17	15	8	0	8	0	5	10	7	2	7
ENSG00000241434	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213777	0	6	0	2	6	4	0	0	0	1	0	0
ENSG00000274892	0	0	0	0	0	2	0	0	0	0	0	0
ZNF331	19	727	22	435	11	564	39	806	28	837	15	865
ENSG00000268864	0	0	0	3	0	3	0	3	0	0	0	0
OSTCP3	3	1	3	0	1	1	2	1	7	0	0	1
RN7SL317P	0	0	0	0	0	0	0	0	0	0	0	0
DPRX	0	0	0	0	4	0	0	2	0	0	0	0
RNU6-698P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270347	0	0	0	0	0	0	0	0	0	0	0	0
MIR512-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR512-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1323	0	0	0	0	0	0	0	0	0	0	0	0
MIR498	0	0	0	0	0	0	0	0	0	0	0	0
MIR520E	0	0	0	0	0	0	0	0	0	0	0	0
MIR515-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR519E	0	0	0	0	0	0	0	0	0	0	0	0
MIR520F	0	0	0	0	0	0	0	0	0	0	0	0
MIR515-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR519C	0	0	0	0	0	0	0	0	0	0	0	0
MIR1283-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR520A	0	0	0	0	0	0	0	0	0	0	0	0
MIR526B	0	0	0	0	0	0	0	0	0	0	0	0
